Track Name,Genre,Tempo,Duration,Mood,Energy Level,Rating,User Action
Bleed Me an Ocean,RnB,127.6,6.3,Mixed,1.2,3.9,Liked
S.T.A.R.R.Z.,Electronic,125.0,6.2,Mixed,3.5,3.3,Liked
Echo Beach,Pop,163.4,5.9,Energetic,4.7,3.8,Skipped
New Nail Bed,Reggae,103.0,3.6,Mixed,2.8,4.4,Skipped
Vacuum Boogie,Electronic,116.0,4.8,Happiness,5.6,3.4,Liked
Self Deception,Electronic,140.0,3.5,Energetic,4.3,4.2,Skipped
Dudley,Rock,136.4,3.7,Happiness,1.1,3.9,Skipped
Power To The People,Rap,110.0,3.6,Mixed,5.5,3.7,Skipped
The Tempest,Pop,174.0,7.5,Mixed,7.5,3.7,Liked
We Are the Sleepyheads,Rock,148.6,3.6,Mixed,8.8,4.0,Skipped
Take Me To Infinity,Electronic,130.0,3.6,Mixed,9.5,4.2,Skipped
Big Black Car,Rock,110.0,7.4,Mixed,1.9,2.8,Skipped
Drehfehler,Electronic,129.0,5.8,Energetic,4.9,3.5,Liked
Ausser Dir,Pop,181.8,3.7,Happiness,6.0,3.8,Skipped
The Sound of the Big Babou,Electronic,132.1,7.1,Happiness,8.3,3.7,Liked
"Another Brick In The Wall (Parts 1, 2 , 3)",Rock,103.0,7.1,Happiness,5.1,3.6,Liked
There Is a Wind,Rock,98.0,5.8,Happiness,,3.7,Liked
Jet Airliner,Rock,123.0,3.6,Mixed,6.6,3.3,Skipped
Song for Isabelle,Electronic,124.0,7.2,Energetic,3.8,3.3,Liked
Brittle,Electronic,112.0,7.6,Mixed,2.0,2.8,Liked
Unison,Electronic,147.9,5.2,Mixed,5.2,3.3,Liked
Hangin' 'Round,Rock,146.7,3.6,Energetic,7.6,3.3,Skipped
A Drifting Up,Electronic,90.0,6.5,Energetic,5.1,3.2,Liked
General Hospital,Electronic,175.0,6.1,Mixed,4.6,3.9,Liked
Diving Faces,Electronic,138.0,5.0,Happiness,7.9,3.4,Skipped
Nevergreen,Electronic,170.9,3.6,Mixed,4.1,3.5,Skipped
Supercollider,Rock,181.0,7.0,Energetic,3.4,2.7,Liked
Die Welt steht still,Rock,172.0,3.6,Happiness,4.0,4.2,Skipped
When a Blind Man Cries,Rock,65.2,3.5,Mixed,1.4,2.7,Skipped
Reach for the Sky,Jazz,122.8,3.5,Happiness,3.1,4.2,Skipped
When We Are Together,Pop,119.6,3.5,Energetic,1.1,3.7,Skipped
Prolo,Electronic,100.0,5.8,Sad,7.4,3.6,Liked
Get Yourself High,Electronic,125.0,7.9,Happiness,6.6,4.0,Liked
Canadian Railroad Trilogy,Folk,135.8,6.4,Mixed,4.4,3.4,Liked
Paper Cup Exit,Rock,114.9,5.9,Sad,8.3,3.8,Liked
Vena Cava,Electronic,157.0,3.5,Happiness,9.5,4.2,Skipped
High Jazz,Electronic,118.5,7.0,Energetic,0.4,3.5,Liked
Silver Surfer,Electronic,124.0,6.4,Energetic,4.9,3.4,Liked
Cosmic Flight (Nick Warren remix),Electronic,126.0,7.6,Happiness,8.3,3.9,Liked
Nobody Move Nobody Get Hurt,Reggae,82.0,3.7,Happiness,0.9,3.7,Skipped
Come as You Are,RnB,120.0,3.6,Sad,4.5,3.9,Skipped
Pygmalion,Jazz,107.1,6.9,Sad,0.6,4.1,Liked
Don't Fake This,Rock,100.1,3.7,Happiness,9.0,4.2,Skipped
One In A Million,RnB,100.0,3.6,Happiness,8.8,4.1,Skipped
Tewe,Electronic,170.1,6.9,Happiness,2.1,3.5,Liked
Chaconne,Pop,115.7,3.5,Mixed,2.5,3.0,Skipped
This Is The World We Live In,Pop,125.0,3.6,Happiness,4.0,4.2,Skipped
The Difficult Kind,Rock,147.8,6.1,Mixed,5.1,3.8,Liked
Kids of the Black Hole,Punk,99.9,6.2,Happiness,10.0,4.2,Liked
Somebody Got Murdered,Reggae,158.2,5.7,Sad,0.1,3.6,Skipped
Walk Idiot Walk,Rock,146.3,3.5,Mixed,1.2,3.9,Skipped
Boadicea,Pop,66.4,3.5,Energetic,0.3,1.5,Skipped
Inner Meet Me,Rock,90.7,6.3,Happiness,7.3,3.2,Liked
The Package,Rock,123.8,7.7,Mixed,4.2,3.5,Liked
Dear God Please Help Me,Rock,177.8,5.9,Happiness,3.9,3.2,Liked
Outpt,Electronic,117.3,7.2,Happiness,6.6,3.0,Liked
Photography,Rock,139.9,6.1,Happiness,6.7,3.9,Liked
Klin,Electronic,126.0,7.4,Happiness,6.5,3.4,Liked
Adult Content,Electronic,130.0,5.8,Sad,9.5,4.0,Liked
Libellenwellen,Electronic,127.0,7.8,Happiness,4.6,3.6,Liked
All For Swinging You Around,Rock,177.9,3.7,Energetic,3.7,4.1,Skipped
Prey and Predator,Electronic,92.6,6.4,Happiness,4.2,3.1,Liked
I'm in Love,Rock,125.8,3.7,Mixed,6.4,3.6,Skipped
The Exploding Psychology,Electronic,160.0,5.4,Happiness,6.3,3.3,Liked
Whirring,Rock,145.1,3.6,Energetic,8.8,4.2,Skipped
Cheers Darlin',Folk,113.6,5.8,Mixed,1.1,2.5,Liked
Le Ratafia,Electronic,127.0,6.1,Happiness,6.1,3.2,Liked
On The Verge,Rock,138.1,6.5,Energetic,9.5,4.3,Skipped
Woman's World,Rap,128.0,3.7,Energetic,2.5,4.2,Skipped
Slaget vid Blodsälv,Rock,101.3,3.6,Happiness,2.5,4.0,Skipped
Mabool (the Flood),RnB,119.5,7.0,Mixed,5.0,3.9,Liked
Lightforce,Electronic,107.2,6.5,Happiness,9.0,3.8,Liked
Minds Eye,Electronic,173.0,7.1,Happiness,10.0,4.3,Liked
In 'N' Out Of Grace,Rock,152.7,6.9,Energetic,3.9,3.6,Liked
Back Where I Belong,Rock,107.7,6.3,Mixed,7.5,3.7,Liked
Verbalize,Reggae,127.0,3.7,Energetic,4.4,3.6,Skipped
The Three W's,Jazz,110.0,5.9,Energetic,1.9,2.4,Liked
Stomp the Yard,Electronic,198.0,7.3,Happiness,4.6,3.7,Liked
Ride My See-Saw,Rock,156.7,3.5,Mixed,0.7,3.4,Skipped
Blame,Electronic,128.0,3.5,Happiness,4.6,4.2,Skipped
Mettänpeiton Valtiaalle,Rock,110.0,6.7,Energetic,9.0,3.8,Liked
Born Like This,Rock,160.0,3.5,Energetic,3.1,3.9,Skipped
Saving,Rock,72.5,6.2,Energetic,3.0,3.4,Liked
Combination,Jazz,120.5,3.7,Mixed,9.1,3.5,Skipped
Mutism,Electronic,131.3,5.0,Mixed,1.3,0.9,Liked
Redwings,Rock,130.1,4.0,Mixed,2.9,3.4,Liked
Planet Dust,Rock,174.0,7.2,Happiness,9.9,4.1,Liked
Mes,Electronic,105.0,5.8,Happiness,2.9,2.7,Liked
Convalescent,Rock,137.7,5.6,Sad,7.5,3.9,Skipped
Forget Me Not,Rock,117.0,3.5,Mixed,2.1,3.6,Skipped
Downbound Train,Rock,120.0,3.6,Mixed,7.6,3.8,Skipped
krYlon,Electronic,67.3,6.1,Mixed,3.3,3.1,Liked
Anna Lee,Rock,129.3,5.9,Mixed,5.2,3.8,Liked
Castamara,Electronic,138.0,7.2,Mixed,6.4,3.4,Liked
Pilgrims,Rock,88.9,5.1,Happiness,4.2,3.2,Liked
Party with My Pain,Rock,123.7,3.6,Mixed,9.0,4.0,Skipped
Pocket Knife,Rock,146.6,3.7,Mixed,5.4,3.1,Skipped
Something I Never Had,Pop,160.2,3.6,Mixed,8.4,4.1,Skipped
Redneck,RnB,131.0,3.7,Happiness,4.8,4.3,Skipped
Wucan,Rock,102.4,6.0,Happiness,6.1,3.4,Liked
Is Anybody Home?,Rock,155.0,5.3,Energetic,3.7,4.0,Skipped
Rhino Jockey,Electronic,120.0,7.5,Mixed,0.1,3.4,Liked
Covert,Rock,164.0,3.6,Happiness,6.2,3.3,Skipped
Such Is Life,Rock,115.0,3.6,Sad,5.9,3.6,Skipped
Confusion,Rock,99.9,3.5,Mixed,4.9,3.7,Skipped
Can't Cry Anymore,Rock,110.7,3.7,Energetic,5.4,3.4,Skipped
Synchronicity,Folk,121.0,7.2,Happiness,6.0,3.8,Liked
Teen Love,Rock,146.0,3.6,Happiness,0.2,4.1,Skipped
Ruin Them,RnB,120.0,3.6,Happiness,4.6,4.3,Skipped
Crumax Rins,Electronic,141.0,6.0,Happiness,4.5,3.4,Liked
My Life Flashed Before My Eyes,Rock,145.5,3.5,Happiness,9.4,4.2,Skipped
I'll Be Yours,Rock,102.1,3.5,Mixed,5.7,3.0,Skipped
N.I.T.A.,Rock,118.6,3.5,Mixed,4.9,3.3,Skipped
Buckles,Jazz,164.0,3.5,Sad,3.7,3.9,Skipped
Do You Compute,Rock,134.0,7.2,Sad,7.1,3.5,Liked
Jäässä Varttunut,Rock,114.9,7.0,Sad,9.9,4.1,Liked
Focus Shift,RnB,109.5,4.9,Energetic,4.0,4.2,Skipped
Jungle Telegraph,Rock,104.8,3.6,Mixed,9.5,3.9,Skipped
Growing Old Is Getting Old,Rock,122.1,5.9,Sad,7.1,3.8,Liked
Worth It,Electronic,100.0,3.7,Energetic,7.3,4.0,Skipped
They Provide the Paint for the Picture-Perfect Masterpiece That You Will Paint on the Insides of Your Eyelids,Reggae,114.9,3.7,Energetic,6.8,3.4,Skipped
Map Two,Electronic,170.5,3.5,Mixed,8.0,3.6,Skipped
Jimmy Tango's Method,RnB,91.7,3.6,Energetic,2.4,4.0,Skipped
Chandelier,Rock,173.5,3.6,Happiness,6.8,3.9,Skipped
Another Perfect Day,RnB,87.2,3.6,Mixed,7.4,4.2,Skipped
Mote,Electronic,172.6,7.6,Energetic,9.5,3.9,Liked
Come Sei Veramente,Jazz,169.8,7.0,Mixed,2.9,2.8,Liked
From The Sky,Rap,173.9,5.8,Happiness,,4.2,Liked
"I Am A Cybernetic Organism, Living Tissue Over (Metal) Endoskeleton",RnB,181.6,3.6,Happiness,4.6,4.1,Skipped
Howling Light,Folk,145.6,4.2,Mixed,2.0,3.3,Skipped
Platinum Girl,Electronic,158.0,3.6,Energetic,1.2,4.0,Skipped
The Kaleidoscopic God,RnB,95.0,7.2,Happiness,4.1,4.2,Liked
In From The Storm,Rock,80.1,6.2,Happiness,4.5,3.7,Liked
Essence,Country,163.0,6.9,Energetic,3.8,4.1,Liked
If We Stay Here,Electronic,110.0,5.1,Happiness,7.8,3.8,Liked
Wrong Number,Rock,120.1,7.0,Happiness,5.0,4.1,Liked
Healing,RnB,126.0,5.9,Energetic,4.5,2.4,Liked
Courtship Dating,Electronic,120.0,5.1,Energetic,5.8,3.8,Skipped
Scissor,Rock,165.3,8.0,Mixed,2.9,3.8,Skipped
The Authority Song,Rock,124.0,5.2,Mixed,4.0,4.1,Skipped
Family Reunion,Jazz,179.9,3.7,Energetic,4.3,4.1,Skipped
The Nobodies,RnB,150.0,3.6,Mixed,3.9,4.1,Skipped
Dna Ts. Rednum Or F. Raf,Rock,172.1,6.4,Mixed,3.8,3.7,Liked
Conceiving You,Rock,148.0,6.5,Happiness,6.1,3.6,Skipped
Ich warte,Electronic,76.5,7.4,Mixed,2.5,3.1,Liked
Unguided,Rock,161.9,6.6,Mixed,7.7,3.9,Liked
Song For The Deaf,Rock,102.3,6.2,Happiness,4.9,4.0,Liked
777,Rock,127.0,5.8,Energetic,4.7,3.5,Liked
OX4,Rock,104.3,7.1,Mixed,4.8,4.0,Liked
Crazy Rhythms,Rock,122.2,6.2,Sad,6.8,3.5,Liked
Toma,Rock,183.9,3.7,Happiness,4.2,4.2,Skipped
"Skinny, Mean Man",Rock,83.8,3.6,Mixed,4.8,4.2,Skipped
Shake It Up,Reggae,147.4,3.6,Happiness,4.5,4.0,Skipped
"You're Crashing, But You're No Wave",Rock,107.9,3.7,Happiness,9.4,4.2,Skipped
Get Yourself,Electronic,125.0,6.6,Energetic,2.9,3.3,Liked
Emotion Sickness,Rock,109.8,6.0,Happiness,5.6,3.7,Liked
I Only Think of You,Rock,160.0,7.1,Mixed,1.5,3.9,Liked
Ordinary Things,RnB,130.0,7.6,Mixed,0.8,3.9,Liked
In the Key of Blue,Electronic,110.0,6.9,Energetic,6.0,3.1,Liked
Go Bang,Rock,134.0,4.8,Happiness,5.6,3.3,Skipped
I Will Remember,Rock,98.3,6.9,Mixed,4.6,3.4,Liked
Out Of My Hands,Rock,124.2,3.6,Mixed,9.1,4.1,Skipped
Hill Sighed,Electronic,93.4,3.6,Energetic,4.8,2.8,Skipped
Within Me,RnB,106.6,3.6,Mixed,5.2,3.8,Skipped
Through the Red,RnB,111.4,3.5,Energetic,1.1,3.7,Skipped
The Raft,Reggae,139.4,7.2,Mixed,5.3,3.6,Liked
I Did It My Way,Rap,84.3,3.7,Sad,0.5,4.1,Skipped
Iconography,Electronic,69.3,3.6,Energetic,1.6,2.2,Skipped
Doobie,Rap,124.9,6.3,Energetic,7.6,3.5,Liked
Passage To The Unknown,Electronic,138.0,3.5,Mixed,8.7,3.2,Skipped
Nothing's Gonna Stop Me Now,Pop,122.5,3.7,Happiness,3.9,3.9,Skipped
Bad Luck Blue Eyes Goodbye,Rock,115.3,6.5,Happiness,4.8,3.9,Liked
El Pueblo Unido,Electronic,110.0,3.5,Energetic,9.0,3.8,Skipped
Nature_1,Rock,140.1,3.7,Happiness,3.5,3.7,Skipped
New Horizons,Country,169.9,6.4,Happiness,8.5,3.8,Liked
I Need a Girl,Rock,84.0,3.6,Energetic,7.8,3.9,Skipped
Slush,Rock,113.1,6.5,Mixed,3.2,3.5,Liked
Never Gonna Say I'm Sorry,Pop,99.0,6.6,Energetic,3.9,3.6,Liked
Guten Tag,Rock,91.9,3.6,Happiness,2.9,4.2,Skipped
Broken Homes,Electronic,,3.6,Mixed,2.7,3.0,Skipped
If Tomorrow Never Comes,Rock,79.0,3.6,Mixed,5.4,4.0,Skipped
Glitch,Electronic,150.1,5.4,Energetic,2.8,3.0,Liked
Everything I Cannot See,Pop,144.4,6.9,Mixed,5.9,3.8,Liked
Beginnings,Electronic,125.0,6.2,Mixed,7.6,3.6,Liked
Later On,Rock,143.0,6.9,Happiness,2.1,3.9,Skipped
Robot Rock (Soulwax Remix),Electronic,123.0,7.0,Energetic,5.7,4.2,Liked
Queer Fellow,Electronic,126.0,3.5,Energetic,1.3,3.5,Skipped
As We Speak,RnB,95.0,3.7,Mixed,9.7,4.0,Skipped
"The Downeaster ""Alexa""",Rock,89.0,6.9,Mixed,0.8,3.9,Skipped
My War,Punk,99.8,3.6,Energetic,5.8,3.3,Skipped
Temperance,Jazz,175.0,7.2,Mixed,1.7,3.6,Liked
Damien,Rap,96.9,3.7,Energetic,0.6,3.7,Skipped
Thunder (Bang Gang Remix),Electronic,128.0,5.8,Mixed,6.9,3.8,Liked
The Wine Song,Rock,182.7,7.4,Happiness,6.3,3.8,Liked
Good Morning Little Schoolgirl,Blues,140.3,5.6,Mixed,8.7,3.4,Liked
You've Got A Cold,Rock,107.7,3.6,Mixed,6.6,3.4,Skipped
It's No Good,Rock,99.1,6.0,Mixed,0.6,3.8,Liked
Keep It In The Family,RnB,93.0,5.8,Happiness,4.3,4.1,Liked
Pretty Dirty,RnB,177.2,3.6,Happiness,1.9,4.0,Skipped
The Last Night,Rock,169.8,5.6,Happiness,8.6,4.2,Skipped
Robot Rock / Oh Yeah,Electronic,116.0,5.2,Happiness,6.8,3.2,Liked
Rainbow Box,Rock,126.0,3.6,Sad,4.9,4.0,Skipped
Patashnik,Electronic,140.7,6.2,Mixed,3.7,2.7,Liked
Yellow Angels,Rock,126.1,3.7,Energetic,2.5,4.0,Skipped
Pulse State,Electronic,124.3,4.1,Energetic,6.4,3.0,Liked
Luscious Apparatus,Electronic,122.8,6.0,Mixed,7.6,3.9,Liked
Tales,Rock,113.0,3.6,Happiness,7.5,4.2,Skipped
Orochi,Pop,121.0,7.2,Sad,4.0,3.1,Liked
Fear the Sea,RnB,131.2,5.8,Sad,2.4,3.9,Liked
Pissed Off,RnB,160.1,3.5,Mixed,4.9,4.1,Skipped
Noetavaeno,Rock,136.0,3.6,Mixed,4.2,4.1,Skipped
When We Two Parted,Rock,133.4,5.8,Sad,5.1,3.6,Liked
Dirty And Left Out,Rock,103.9,7.6,Sad,4.1,3.8,Skipped
El Olvidado,Reggae,144.0,3.5,Happiness,9.1,4.2,Skipped
The Way To There,Rock,90.9,6.8,Mixed,3.9,3.3,Liked
When I Get You Alone,Rock,107.0,3.6,Mixed,9.0,4.2,Skipped
St. Edith,Electronic,120.0,6.0,Energetic,5.4,3.3,Liked
Red Mist VIP,Electronic,178.1,6.1,Happiness,3.7,3.7,Liked
Inshallah,Pop,101.8,5.8,Energetic,4.0,2.9,Liked
Freeze-Frames,Electronic,,5.8,Energetic,3.4,2.0,Liked
Teleportation,Electronic,175.1,5.1,Mixed,9.3,4.3,Liked
I Once Was Lost But Now Am Profound,Rock,182.2,3.7,Mixed,4.5,4.3,Skipped
Death Will Be My Bride,Rock,122.5,5.8,Happiness,1.7,2.5,Liked
It's Not Your Fault,Rock,129.8,7.1,Mixed,4.8,4.1,Skipped
Want To,Rock,92.1,3.5,Energetic,6.9,4.0,Skipped
Spliff Dub (Rustie remix),Electronic,142.0,3.5,Happiness,6.3,3.9,Skipped
To Kill Tomorrow,RnB,81.4,3.6,Mixed,9.2,3.9,Skipped
Wailing Wintry Wind,RnB,160.5,7.3,Mixed,7.6,3.7,Liked
Twin Peaks,Rock,125.0,6.5,Happiness,6.8,3.9,Skipped
Devil's Advocate,Rock,132.1,3.6,Energetic,4.9,4.0,Skipped
Angela's Secret,Rock,153.1,3.6,Energetic,3.8,4.1,Skipped
Samaritan Burden,Rock,123.3,6.5,Sad,6.5,3.9,Liked
Strangelight,Rock,93.7,5.9,Mixed,5.1,3.3,Liked
Among Myselves,Electronic,120.0,5.9,Energetic,6.5,2.5,Liked
Primavera 0,Rock,134.0,4.7,Mixed,7.4,3.7,Skipped
Sankarihauta,Rock,120.0,7.7,Happiness,9.5,3.9,Liked
Gnit,Electronic,78.0,5.8,Happiness,7.4,2.5,Liked
Compared to What,Reggae,94.2,6.4,Mixed,7.6,3.9,Liked
Song for My Father,Pop,125.9,5.8,Mixed,6.2,3.4,Liked
Million Miles Away,Pop,99.8,3.7,Energetic,3.8,4.1,Skipped
This Dark Matter,Electronic,118.6,7.1,Energetic,4.4,3.7,Liked
Nutty,Jazz,139.0,6.7,Mixed,2.8,3.0,Liked
Delicious,Pop,117.9,3.7,Happiness,4.9,3.7,Skipped
Satanic Rites of Drugula,RnB,128.2,6.1,Mixed,2.3,3.7,Liked
Cool Kids,Punk,130.0,3.6,Energetic,7.9,4.1,Skipped
Salka,Rock,120.7,6.2,Sad,4.7,3.7,Liked
Don't Explain,Jazz,139.4,4.7,Energetic,0.6,2.0,Liked
Pas Pareil,Reggae,111.0,7.0,Mixed,5.2,3.7,Skipped
Don't Leave Me Behind,Rock,130.0,3.6,Energetic,1.5,4.2,Skipped
I Can Change,Electronic,117.0,5.9,Happiness,7.3,3.8,Liked
Mobility,Electronic,120.9,7.8,Mixed,3.8,3.0,Liked
Dance on a Volcano,Rock,113.6,5.9,Mixed,4.7,3.0,Liked
Lack Of Almost Everything,RnB,96.8,4.4,Mixed,3.0,3.4,Skipped
Living for the City,RnB,98.2,7.6,Mixed,5.4,3.4,Skipped
Double Checked,Electronic,125.0,5.5,Mixed,5.6,3.1,Liked
Birth Of The Three (the Unification),RnB,132.4,7.0,Mixed,9.1,4.0,Liked
Come Round Soon,Pop,74.8,3.6,Happiness,8.2,4.1,Skipped
Dreaming Of Andromeda (Jean F. Cochois Remix),Electronic,105.0,7.5,Happiness,4.9,3.2,Liked
Bleeding Heart Disease,Punk,177.1,3.6,Sad,9.6,3.9,Skipped
We Are Family,Pop,122.5,7.3,Energetic,3.1,2.9,Liked
The Electrician,Rock,141.8,6.0,Happiness,2.9,3.2,Liked
Rest,Rock,157.4,3.7,Mixed,6.4,3.6,Skipped
Armchairs,Rock,127.7,7.0,Happiness,4.6,3.4,Liked
Space Dog,Rock,115.6,5.8,Happiness,6.0,3.4,Liked
The Apex,RnB,98.8,6.0,Energetic,3.1,3.8,Liked
The Unforgiven II,RnB,133.0,6.6,Energetic,3.7,4.1,Liked
Stalker,Rap,119.8,6.7,Mixed,0.8,3.8,Liked
Jah Ina Yuh Life,Reggae,82.4,3.7,Energetic,4.8,3.9,Skipped
Ring Them Bells,Rock,144.4,7.3,Mixed,3.7,3.5,Liked
The Last Goodbye,RnB,98.3,3.7,Happiness,2.8,3.7,Skipped
Summons,Rock,140.0,6.0,Energetic,4.0,3.2,Liked
Mechanical Love,RnB,169.9,3.6,Mixed,9.9,4.4,Skipped
Sudden Movements,Rock,131.9,3.7,Mixed,2.4,4.1,Skipped
Somebody Else,Rock,101.0,7.2,Happiness,1.1,3.9,Liked
Arguru,Electronic,128.0,7.2,Mixed,5.2,3.7,Liked
Lost Memory,Electronic,125.0,4.5,Mixed,4.6,3.3,Liked
Lever Street,Electronic,175.5,3.6,Happiness,3.8,3.2,Skipped
Sabbra Cadabra,RnB,86.0,5.9,Energetic,2.7,3.7,Liked
Autonomy Boy,Rock,141.1,5.6,Happiness,7.2,4.1,Skipped
No One Has,Rock,185.4,3.5,Mixed,7.2,3.1,Skipped
Slavocracy,RnB,132.0,3.5,Happiness,9.7,4.2,Skipped
Cause a Rockslide,Rock,114.5,5.9,Mixed,7.6,3.6,Liked
Liontamer,Electronic,109.0,5.8,Mixed,2.1,3.4,Liked
Girl,Rock,149.5,5.7,Mixed,6.7,3.8,Skipped
Operation,Rock,172.9,4.2,Energetic,1.1,4.1,Liked
From Now On,Country,121.4,6.3,Energetic,6.8,3.8,Liked
Jimmi Diggin Cats,Rap,95.2,3.7,Happiness,4.5,2.5,Skipped
Gypsy Rhapsody,Rock,88.9,3.6,Energetic,8.0,3.4,Skipped
Elegance,Electronic,135.9,3.7,Happiness,6.8,3.7,Skipped
Runaway Love,Pop,104.0,4.8,Mixed,6.3,3.9,Skipped
Always Attract,Rock,147.0,6.1,Energetic,3.6,3.7,Liked
Taking Control,Rock,150.0,7.2,Happiness,0.2,3.1,Liked
Tragical Memories,RnB,96.0,5.8,Happiness,0.2,3.8,Liked
Skin Deep,Rock,131.8,3.7,Energetic,3.9,4.1,Skipped
Expect The Unexpected,RnB,82.0,7.3,Mixed,2.3,3.9,Liked
I'm Goin' Down,RnB,132.8,3.5,Mixed,9.5,3.9,Skipped
World to Come,RnB,83.9,6.9,Mixed,8.5,4.3,Liked
The Dark Side of the Sun,Pop,100.0,3.6,Happiness,4.9,3.3,Skipped
Low Battery,Jazz,121.8,5.8,Mixed,4.1,3.6,Liked
Voodoo People,Punk,149.0,6.5,Energetic,4.1,3.9,Liked
Beta Complex,Electronic,132.0,5.9,Energetic,0.3,3.9,Liked
Endless Wave,Electronic,138.0,6.1,Mixed,4.2,3.8,Liked
Make It Good,Jazz,79.0,3.6,Mixed,3.3,3.2,Skipped
Battle Royale,Electronic,124.9,7.4,Sad,9.0,4.1,Skipped
1517,Rock,122.5,3.7,Mixed,5.4,3.7,Skipped
Still Feels Like Tears,Electronic,125.1,3.7,Sad,6.5,3.8,Skipped
Dance Hall Drug,Rock,160.0,3.5,Happiness,2.4,4.1,Skipped
Stop the World,Rock,133.0,3.6,Energetic,7.4,3.9,Skipped
Up in the Clouds,Rock,145.8,3.6,Mixed,2.7,4.0,Skipped
Alpha Shallows,Folk,96.3,3.7,Mixed,4.6,3.5,Skipped
Pogo (Shinichi Osawa Remix),Electronic,136.1,6.1,Happiness,7.6,3.9,Liked
Tattoo'd Lady,Blues,147.2,6.8,Mixed,4.1,4.3,Liked
Ball Of Fire,Rock,139.2,6.9,Happiness,4.7,3.3,Liked
Por Besarte,Pop,176.1,3.6,Energetic,7.8,4.1,Skipped
The Lord Is My Weapon,RnB,96.9,7.9,Mixed,9.8,4.1,Skipped
Yulquen,Electronic,148.1,6.3,Mixed,1.5,1.3,Liked
Chase the Blues Away,Folk,117.8,6.3,Mixed,2.1,2.4,Liked
If Looks Could Kill,Country,77.2,6.9,Happiness,8.4,4.2,Skipped
Smoke And Mirrors,RnB,123.9,6.1,Happiness,9.5,3.5,Liked
save me from my curse,Electronic,145.0,5.9,Energetic,4.7,4.1,Liked
Ohm,Rap,111.6,6.8,Happiness,4.8,4.0,Liked
Bear Music,Electronic,113.4,6.2,Happiness,5.2,3.6,Liked
I Just Died In Your Arms,RnB,140.7,5.8,Mixed,4.3,3.7,Liked
Life Is A Pigsty,Rock,120.0,7.4,Mixed,8.2,3.9,Liked
Cat Scratch Fever,Rock,127.5,3.6,Sad,8.9,3.9,Skipped
White Lake,Rock,85.2,6.6,Mixed,0.8,2.3,Liked
The Church Of Hot Addiction,Rock,147.9,3.7,Happiness,4.5,4.2,Skipped
At Dawn They Sleep,RnB,149.0,6.2,Mixed,0.6,3.6,Liked
The Educated Fool,RnB,100.6,6.7,Sad,9.0,3.9,Liked
Everything Is Wrong,Electronic,126.0,3.5,Energetic,8.5,4.0,Skipped
Radian,Electronic,132.1,7.6,Mixed,3.6,2.9,Liked
Apologies,Rock,118.0,5.8,Energetic,7.7,3.7,Liked
Lovelife,Rap,174.0,3.6,Mixed,3.7,4.5,Skipped
Floods,Rock,120.8,5.0,Mixed,8.1,3.8,Liked
Empire Falls,RnB,130.9,7.7,Happiness,7.5,3.0,Liked
Designs On You,Rock,146.7,6.8,Mixed,7.3,3.8,Skipped
Nouveau Nova,Electronic,125.0,3.6,Energetic,1.3,3.7,Skipped
Mala Vida,Jazz,159.2,3.5,Happiness,4.7,4.2,Skipped
Attack Ships On Fire,Electronic,173.0,6.0,Mixed,4.5,3.6,Liked
Too Darn Hot,Jazz,90.7,3.5,Energetic,6.3,3.2,Skipped
Valkyrie Missile,Rock,151.0,6.7,Mixed,7.6,3.7,Liked
Puppet,Electronic,103.5,6.7,Happiness,4.5,4.2,Skipped
Useful Chamber,Rock,97.0,6.5,Energetic,5.1,3.7,Liked
Hall of the Mountain King,RnB,96.8,3.5,Energetic,6.1,3.9,Skipped
Mic Check,Rap,96.8,4.6,Mixed,4.1,3.9,Skipped
Iron Swan,RnB,162.1,5.8,Mixed,6.7,3.7,Liked
Die On The Floor,Rock,124.3,6.5,Mixed,6.2,3.5,Liked
Burst Your Arm,Electronic,98.9,6.4,Mixed,9.2,3.7,Liked
Ta Det Lugnt,Rock,120.1,7.8,Mixed,7.0,4.0,Liked
Feel Good Inc.,RnB,138.6,3.7,Energetic,7.2,3.7,Skipped
The Figurehead,Rock,110.3,6.2,Mixed,7.0,3.3,Liked
Doctor Rock,RnB,151.4,3.6,Mixed,3.9,3.8,Skipped
One Day Friend,Electronic,170.1,3.5,Mixed,3.2,3.3,Skipped
I Got Trouble,Pop,90.0,3.7,Happiness,4.7,3.4,Skipped
Nothing Happens in June,Electronic,119.9,6.3,Sad,6.7,3.5,Liked
Me Cago en el Amor,Jazz,127.3,6.1,Sad,8.9,3.8,Liked
Bend It Like Bender!,RnB,132.0,4.1,Happiness,3.7,3.8,Skipped
Tall Tales,Rock,115.1,5.8,Energetic,9.9,4.2,Skipped
Books From Boxes,Rock,95.5,3.5,Mixed,5.8,3.9,Skipped
Playground Love,Electronic,143.0,3.5,Energetic,3.8,3.2,Skipped
Eat It Raw,Electronic,145.0,6.4,Mixed,8.2,3.6,Liked
Loving The Alien,Rock,122.8,6.1,Happiness,6.3,3.8,Liked
Song About an Angel,Rock,137.5,6.2,Mixed,7.1,3.9,Liked
Bring the Noise,Electronic,116.0,6.3,Energetic,4.7,4.0,Liked
Charmless Man,Rock,116.6,4.9,Mixed,4.6,3.9,Skipped
Tonight The Streets Are Ours,Rock,,7.6,Mixed,6.8,3.6,Skipped
Happy Home,Pop,116.0,6.0,Mixed,2.9,3.8,Liked
